id,original_url,unshortened_url
1204763801406468096,https://www.spiegel.de/politik/ausland/frankreich-regierung-stellt-nach-protesten-umfassende-rentenreform-vor-a-1300769.html,https://www.spiegel.de/politik/ausland/frankreich-regierung-stellt-nach-protesten-umfassende-rentenreform-vor-a-1300769.html
1205012921933127681,https://www.spiegel.de/wirtschaft/soziales/streit-um-nord-stream-2-deutsche-wirtschaft-fordert-gegensanktionen-a-1300872.html,https://www.spiegel.de/wirtschaft/soziales/streit-um-nord-stream-2-deutsche-wirtschaft-fordert-gegensanktionen-a-1300872.html
1214487609071661056,https://www.spiegel.de/politik/ausland/qasem-soleimani-staats-tv-meldet-dutzende-tote-nach-massenpanik-bei-trauerzug-a-1303888.html,https://www.spiegel.de/politik/ausland/qasem-soleimani-staats-tv-meldet-dutzende-tote-nach-massenpanik-bei-trauerzug-a-1303888.html
1207478790365933568,https://www.spiegel.de/politik/ausland/us-repraesentantenhaus-eroeffnet-amtsenthebungsverfahren-gegen-trump-a-1301937.html,https://www.spiegel.de/politik/ausland/us-repraesentantenhaus-eroeffnet-amtsenthebungsverfahren-gegen-trump-a-1301937.html
1181583805238218752,https://www.spiegel.de/politik/ausland/donald-trumps-regierung-blockiert-zeugenaussage-in-ukraineaffaere-a-1290551.html,https://www.spiegel.de/politik/ausland/donald-trumps-regierung-blockiert-zeugenaussage-in-ukraineaffaere-a-1290551.html
1176010567040978944,https://www.spiegel.de/panorama/justiz/italien-folter-vorwuerfe-gegen-gefaengniswaerter-staatsanwaltschaft-ermittelt-a-1288076.html,https://www.spiegel.de/panorama/justiz/italien-folter-vorwuerfe-gegen-gefaengniswaerter-staatsanwaltschaft-ermittelt-a-1288076.html
1203864730567241729,https://www.spiegel.de/panorama/gesellschaft/alaska-fuenfjaehriges-kind-traegt-baby-fast-einen-kilometer-weit-bei-minus-35-grad-a-1300305.html,https://www.spiegel.de/panorama/gesellschaft/alaska-fuenfjaehriges-kind-traegt-baby-fast-einen-kilometer-weit-bei-minus-35-grad-a-1300305.html
1210916447884431361,https://www.spiegel.de/kultur/gesellschaft/niederlande-scham-wird-wort-des-jahres-a-1302995.html,https://www.spiegel.de/kultur/gesellschaft/niederlande-scham-wird-wort-des-jahres-a-1302995.html
1192521870924378112,https://www.spiegel.de/wirtschaft/soziales/handelsstreit-usa-bestaetigen-einigung-mit-china-a-1295444.html,https://www.spiegel.de/wirtschaft/soziales/handelsstreit-usa-bestaetigen-einigung-mit-china-a-1295444.html
1200812618308415493,https://www.spiegel.de/politik/deutschland/joerg-meuthen-als-afd-parteichef-wiedergewaehlt-a-1299093.html,https://www.spiegel.de/politik/deutschland/joerg-meuthen-als-afd-parteichef-wiedergewaehlt-a-1299093.html
1199502359178563584,https://www.spiegel.de/politik/deutschland/reaktion-auf-schwaecheanfaelle-bundestag-will-nachtsitzungen-abschaffen-a-1298428.html,https://www.spiegel.de/politik/deutschland/reaktion-auf-schwaecheanfaelle-bundestag-will-nachtsitzungen-abschaffen-a-1298428.html
1185576611250233344,https://www.spiegel.de/sport/tennis/tennis-alexander-wolkow-ist-tot-a-1292362.html,https://www.spiegel.de/sport/tennis/tennis-alexander-wolkow-ist-tot-a-1292362.html
1213171308273422336,https://www.spiegel.de/politik/ausland/muslime-ausgeschlossen-grossdemonstrationen-gegen-indisches-staatsbuergerschaftsrecht-a-1303600.html,https://www.spiegel.de/politik/ausland/muslime-ausgeschlossen-grossdemonstrationen-gegen-indisches-staatsbuergerschaftsrecht-a-1303600.html
1175768727041630211,https://www.spiegel.de/sport/fussball/2-liga-hamburger-sv-besiegt-erzgebirge-aue-a-1288027.html,https://www.spiegel.de/sport/fussball/2-liga-hamburger-sv-besiegt-erzgebirge-aue-a-1288027.html
1175051881837543424,https://www.spiegel.de/wirtschaft/unternehmen/juul-darf-in-deutschland-vorerst-keine-e-zigaretten-mehr-verkaufen-a-1287874.html,https://www.spiegel.de/wirtschaft/unternehmen/juul-darf-in-deutschland-vorerst-keine-kartuschen-fuer-e-zigaretten-mehr-verkaufen-a-1287874.html
1175666929018658816,https://www.spiegel.de/politik/deutschland/angela-merkel-und-annegret-kramp-karrenbauer-fliegen-getrennt-in-die-usa-a-1288007.html,https://www.spiegel.de/politik/deutschland/angela-merkel-und-annegret-kramp-karrenbauer-fliegen-getrennt-in-die-usa-a-1288007.html
1204160062400262144,https://www.spiegel.de/sport/fussball/2-bundesliga-vfb-stuttgart-schlaegt-1-fc-nuernberg-a-1300483.html,https://www.spiegel.de/sport/fussball/2-bundesliga-vfb-stuttgart-schlaegt-1-fc-nuernberg-a-1300483.html
1194938538145378304,https://www.spiegel.de/gesundheit/diagnose/lungenpest-zwei-faelle-in-peking-bestaetigt-a-1296399.html,https://www.spiegel.de/gesundheit/diagnose/lungenpest-zwei-faelle-in-peking-bestaetigt-a-1296399.html
1193911141916823552,https://www.spiegel.de/wirtschaft/soziales/rente-soll-2020-um-mehr-als-drei-prozent-steigen-a-1295949.html,https://www.spiegel.de/wirtschaft/soziales/rente-soll-2020-um-mehr-als-drei-prozent-steigen-a-1295949.html
1198008143713726464,https://www.spiegel.de/politik/deutschland/hannover-oberverwaltungsgericht-lehnt-verbot-von-npd-demo-ab-a-1297908.html,https://www.spiegel.de/politik/deutschland/hannover-oberverwaltungsgericht-lehnt-verbot-von-npd-demo-ab-a-1297908.html
1198912473471938560,https://www.spiegel.de/gesundheit/diagnose/psychotherapie-systemische-therapie-wird-kassenleistung-a-1298073.html,https://www.spiegel.de/gesundheit/diagnose/psychotherapie-systemische-therapie-wird-kassenleistung-a-1298073.html
1199339414528253952,https://www.spiegel.de/panorama/justiz/giengen-an-der-brenz-13-jaehriger-bei-unfall-von-ampel-erschlagen-a-1298331.html,https://www.spiegel.de/panorama/justiz/giengen-an-der-brenz-13-jaehriger-bei-unfall-von-ampel-erschlagen-a-1298331.html
1184059867788505088,https://www.spiegel.de/politik/ausland/brexit-michel-barnier-haelt-grossbritanniens-vorschlaege-fuer-unzureichend-a-1291638.html,https://www.spiegel.de/politik/ausland/brexit-michel-barnier-haelt-grossbritanniens-vorschlaege-fuer-unzureichend-a-1291638.html
1204809090557304832,https://www.spiegel.de/politik/deutschland/mord-im-kleinen-tiergarten-mutmasslicher-taeter-hatte-offenbar-helfer-in-berlin-a-1300828.html,https://www.spiegel.de/politik/deutschland/mord-im-kleinen-tiergarten-mutmasslicher-taeter-hatte-offenbar-helfer-in-berlin-a-1300828.html
1179045950607613953,https://www.spiegel.de/politik/ausland/hongkong-gewalt-bei-demonstrationen-gegen-peking-a-1289534.html,https://www.spiegel.de/politik/ausland/hongkong-gewalt-bei-demonstrationen-gegen-peking-a-1289534.html
1178815678154850304,https://www.spiegel.de/politik/ausland/russlandaffaere-donald-trump-bat-scott-morrison-in-australien-um-hilfe-a-1289423.html,https://www.spiegel.de/politik/ausland/russlandaffaere-donald-trump-bat-scott-morrison-in-australien-um-hilfe-a-1289423.html
1174724232011366400,https://www.spiegel.de/plus/oscar-kandidatin-nora-fingscheidt-aus-der-welt-einer-verstoerten-neunjaehrigen-a-00000000-0002-0001-0000-000165926225,https://www.spiegel.de/kultur/oscar-kandidatin-nora-fingscheidt-aus-der-welt-einer-verstoerten-neunjaehrigen-a-00000000-0002-0001-0000-000165926225
